id,url,freq,name,latitude,longitude
38416,https://www.zomato.com/mumbai/kebabs-kurries-itc-grand-central-parel,1,Kebabs & Kurries - ITC Grand Central,18.9982161855,72.8388894349
306016,https://www.zomato.com/ncr/cafe-coffee-day-2-nehru-place-new-delhi,1,Cafe Coffee Day,28.5516000500,77.2517948225
8132,https://www.zomato.com/ncr/cafe-coffee-day-sector-63-noida,1,Cafe Coffee Day,28.6272507763,77.3756877333
5598,https://www.zomato.com/ncr/cafe-coffee-day-sector-38-noida,1,Cafe Coffee Day,28.5676992544,77.3260246217
300410,https://www.zomato.com/ncr/cafe-coffee-day-5-rajouri-garden-delhi,1,Cafe Coffee Day,28.6514766110,77.1209234744
619,https://www.zomato.com/ncr/cafe-coffee-day-the-lounge-janpath-new-delhi,1,Cafe Coffee Day - The Lounge,28.6264582493,77.2202456743
596,https://www.zomato.com/ncr/cafe-coffee-day-1-connaught-place-new-delhi,1,Cafe Coffee Day,28.6322338767,77.2184221074
305251,https://www.zomato.com/ncr/barista-kirti-nagar-new-delhi,1,Barista,28.6570004914,77.1467799693
305252,https://www.zomato.com/ncr/barista-dlf-phase-3,1,Barista,28.5032210819,77.0973404869
514,https://www.zomato.com/ncr/barista-3-mg-road-gurgaon,1,Barista,28.4807130987,77.0802246407
8786,https://www.zomato.com/ncr/barista-kaushambi,1,Barista,28.6465638642,77.3199943453
5217,https://www.zomato.com/ncr/barista-vaishali-ghaziabad,1,Barista,28.6451106215,77.3360932991
535,https://www.zomato.com/ncr/barista-vasant-vihar-new-delhi,1,Barista,28.5569881245,77.1639943868
7869,https://www.zomato.com/ncr/barista-1-sector-38-noida,1,Barista,28.5676335904,77.3259371147
